Train_Number,Source_Station,Destination_Station,Avg_Delay
12368,PNBE,BARH,100
12368,PNBE,MKA,105
12368,PNBE,HTZ,109
12368,PNBE,BRYA,109
12368,PNBE,LKR,101
12368,PNBE,KIUL,69
12368,PNBE,KJH,71
12368,PNBE,AHA,71
12368,PNBE,DRH,70
12368,PNBE,JMP,74
12368,PNBE,BUP,78
12368,PNBE,SGG,72
12368,PNBE,BGP,58
12368,PNC,FUT,89
12368,PNC,KOO,92
12368,PNC,BKP,93
12368,PNC,BARH,100
12368,PNC,MKA,105
12368,PNC,HTZ,109
12368,PNC,BRYA,109
12368,PNC,LKR,101
12368,PNC,KIUL,69
12368,PNC,KJH,71
12368,PNC,AHA,71
12368,PNC,DRH,70
12368,PNC,JMP,74
12368,PNC,BUP,78
12368,PNC,SGG,72
12368,PNC,BGP,58
12368,FUT,KOO,92
12368,FUT,BKP,93
12368,FUT,BARH,100
12368,FUT,MKA,105
12368,FUT,HTZ,109
12368,FUT,BRYA,109
12368,FUT,LKR,101
12368,FUT,KIUL,69
12368,FUT,KJH,71
12368,FUT,AHA,71
12368,FUT,DRH,70
12368,FUT,JMP,74
12368,FUT,BUP,78
12368,FUT,SGG,72
12368,FUT,BGP,58
12368,KOO,BKP,93
12368,KOO,BARH,100
12368,KOO,MKA,105
12368,KOO,HTZ,109
12368,KOO,BRYA,109
12368,KOO,LKR,101
12368,KOO,KIUL,69
12368,KOO,KJH,71
12368,KOO,AHA,71
12368,KOO,DRH,70
12368,KOO,JMP,74
12368,KOO,BUP,78
12368,KOO,SGG,72
12368,KOO,BGP,58
12368,BKP,BARH,100
12368,BKP,MKA,105
12368,BKP,HTZ,109
12368,BKP,BRYA,109
12368,BKP,LKR,101
12368,BKP,KIUL,69
12368,BKP,KJH,71
12368,BKP,AHA,71
12368,BKP,DRH,70
12368,BKP,JMP,74
12368,BKP,BUP,78
12368,BKP,SGG,72
12368,BKP,BGP,58
12368,BARH,MKA,105
12368,BARH,HTZ,109
12368,BARH,BRYA,109
12368,BARH,LKR,101
12368,BARH,KIUL,69
12368,BARH,KJH,71
12368,BARH,AHA,71
12368,BARH,DRH,70
12368,BARH,JMP,74
12368,BARH,BUP,78
12368,BARH,SGG,72
12368,BARH,BGP,58
12368,MKA,HTZ,109
12368,MKA,BRYA,109
12368,MKA,LKR,101
12368,MKA,KIUL,69
12368,MKA,KJH,71
12368,MKA,AHA,71
12368,MKA,DRH,70
12368,MKA,JMP,74
12368,MKA,BUP,78
12368,MKA,SGG,72
12368,MKA,BGP,58
12368,HTZ,BRYA,109
12368,HTZ,LKR,101
12368,HTZ,KIUL,69
12368,HTZ,KJH,71
12368,HTZ,AHA,71
12368,HTZ,DRH,70
12368,HTZ,JMP,74
12368,HTZ,BUP,78
12368,HTZ,SGG,72
12368,HTZ,BGP,58
12368,BRYA,LKR,101
12368,BRYA,KIUL,69
12368,BRYA,KJH,71
12368,BRYA,AHA,71
12368,BRYA,DRH,70
12368,BRYA,JMP,74
12368,BRYA,BUP,78
12368,BRYA,SGG,72
12368,BRYA,BGP,58
12368,LKR,KIUL,69
12368,LKR,KJH,71
12368,LKR,AHA,71
12368,LKR,DRH,70
12368,LKR,JMP,74
12368,LKR,BUP,78
12368,LKR,SGG,72
12368,LKR,BGP,58
12368,KIUL,KJH,71
12368,KIUL,AHA,71
12368,KIUL,DRH,70
12368,KIUL,JMP,74
12368,KIUL,BUP,78
12368,KIUL,SGG,72
12368,KIUL,BGP,58
12368,KJH,AHA,71
12368,KJH,DRH,70
12368,KJH,JMP,74
12368,KJH,BUP,78
12368,KJH,SGG,72
12368,KJH,BGP,58
12368,AHA,DRH,70
12368,AHA,JMP,74
12368,AHA,BUP,78
12368,AHA,SGG,72
12368,AHA,BGP,58
12368,DRH,JMP,74
12368,DRH,BUP,78
12368,DRH,SGG,72
12368,DRH,BGP,58
12368,JMP,BUP,78
12368,JMP,SGG,72
12368,JMP,BGP,58
12368,BUP,SGG,72
12368,BUP,BGP,58
12368,SGG,BGP,58
12369,HWH,ASN,67
12369,HWH,CRJ,71
12369,HWH,MDP,78
12369,HWH,JSME,84
12369,HWH,JAJ,61
12369,HWH,JMU,66
12369,HWH,KIUL,69
12369,HWH,MKA,82
12369,HWH,BKP,87
12369,HWH,PNBE,85
12369,HWH,ARA,97
12369,HWH,BXR,101
12369,HWH,DLN,107
12369,HWH,DDU,82
12369,HWH,BSB,82
12369,HWH,SLN,84
12369,HWH,MBLP,277
12369,HWH,NHH,82
12369,HWH,LBH,113
12369,HWH,LKO,74
12369,HWH,BE,99
12369,HWH,MB,106
12369,HWH,LRJ,102
12369,HWH,HW,105
12369,HWH,DDN,85
12369,ASN,CRJ,71
12369,ASN,MDP,78
12369,ASN,JSME,84
12369,ASN,JAJ,61
12369,ASN,JMU,66
12369,ASN,KIUL,69
12369,ASN,MKA,82
12369,ASN,BKP,87
12369,ASN,PNBE,85
12369,ASN,ARA,97
12369,ASN,BXR,101
12369,ASN,DLN,107
12369,ASN,DDU,82
12369,ASN,BSB,82
12369,ASN,SLN,84
12369,ASN,MBLP,277
12369,ASN,NHH,82
12369,ASN,LBH,113
12369,ASN,LKO,74
12369,ASN,BE,99
12369,ASN,MB,106
12369,ASN,LRJ,102
12369,ASN,HW,105
12369,ASN,DDN,85
12369,CRJ,MDP,78
12369,CRJ,JSME,84
12369,CRJ,JAJ,61
12369,CRJ,JMU,66
12369,CRJ,KIUL,69
12369,CRJ,MKA,82
12369,CRJ,BKP,87
12369,CRJ,PNBE,85
12369,CRJ,ARA,97
12369,CRJ,BXR,101
12369,CRJ,DLN,107
12369,CRJ,DDU,82
12369,CRJ,BSB,82
12369,CRJ,SLN,84
12369,CRJ,MBLP,277
12369,CRJ,NHH,82
12369,CRJ,LBH,113
12369,CRJ,LKO,74
12369,CRJ,BE,99
12369,CRJ,MB,106
12369,CRJ,LRJ,102
12369,CRJ,HW,105
12369,CRJ,DDN,85
12369,MDP,JSME,84
12369,MDP,JAJ,61
12369,MDP,JMU,66
12369,MDP,KIUL,69
12369,MDP,MKA,82
12369,MDP,BKP,87
12369,MDP,PNBE,85
12369,MDP,ARA,97
12369,MDP,BXR,101
12369,MDP,DLN,107
12369,MDP,DDU,82
12369,MDP,BSB,82
12369,MDP,SLN,84
12369,MDP,MBLP,277
12369,MDP,NHH,82
12369,MDP,LBH,113
12369,MDP,LKO,74
12369,MDP,BE,99
12369,MDP,MB,106
12369,MDP,LRJ,102
12369,MDP,HW,105
12369,MDP,DDN,85
12369,JSME,JAJ,61
12369,JSME,JMU,66
12369,JSME,KIUL,69
12369,JSME,MKA,82
12369,JSME,BKP,87
12369,JSME,PNBE,85
12369,JSME,ARA,97
12369,JSME,BXR,101
12369,JSME,DLN,107
12369,JSME,DDU,82
12369,JSME,BSB,82
12369,JSME,SLN,84
12369,JSME,MBLP,277
12369,JSME,NHH,82
12369,JSME,LBH,113
12369,JSME,LKO,74
12369,JSME,BE,99
12369,JSME,MB,106
12369,JSME,LRJ,102
12369,JSME,HW,105
12369,JSME,DDN,85
12369,JAJ,JMU,66
12369,JAJ,KIUL,69
12369,JAJ,MKA,82
12369,JAJ,BKP,87
12369,JAJ,PNBE,85
12369,JAJ,ARA,97
12369,JAJ,BXR,101
12369,JAJ,DLN,107
12369,JAJ,DDU,82
12369,JAJ,BSB,82
12369,JAJ,SLN,84
12369,JAJ,MBLP,277
12369,JAJ,NHH,82
12369,JAJ,LBH,113
12369,JAJ,LKO,74
12369,JAJ,BE,99
12369,JAJ,MB,106
12369,JAJ,LRJ,102
12369,JAJ,HW,105
12369,JAJ,DDN,85
12369,JMU,KIUL,69
12369,JMU,MKA,82
12369,JMU,BKP,87
12369,JMU,PNBE,85
12369,JMU,ARA,97
12369,JMU,BXR,101
12369,JMU,DLN,107
12369,JMU,DDU,82
12369,JMU,BSB,82
12369,JMU,SLN,84
12369,JMU,MBLP,277
12369,JMU,NHH,82
12369,JMU,LBH,113
12369,JMU,LKO,74
12369,JMU,BE,99
12369,JMU,MB,106
12369,JMU,LRJ,102
12369,JMU,HW,105
12369,JMU,DDN,85
12369,KIUL,MKA,82
12369,KIUL,BKP,87
12369,KIUL,PNBE,85
12369,KIUL,ARA,97
12369,KIUL,BXR,101
12369,KIUL,DLN,107
12369,KIUL,DDU,82
12369,KIUL,BSB,82
12369,KIUL,SLN,84
12369,KIUL,MBLP,277
12369,KIUL,NHH,82
12369,KIUL,LBH,113
12369,KIUL,LKO,74
12369,KIUL,BE,99
12369,KIUL,MB,106
12369,KIUL,LRJ,102
12369,KIUL,HW,105
12369,KIUL,DDN,85
12369,MKA,BKP,87
12369,MKA,PNBE,85
12369,MKA,ARA,97
12369,MKA,BXR,101
12369,MKA,DLN,107
12369,MKA,DDU,82
12369,MKA,BSB,82
12369,MKA,SLN,84
12369,MKA,MBLP,277
12369,MKA,NHH,82
12369,MKA,LBH,113
12369,MKA,LKO,74
12369,MKA,BE,99
12369,MKA,MB,106
12369,MKA,LRJ,102
12369,MKA,HW,105
12369,MKA,DDN,85
12369,BKP,PNBE,85
12369,BKP,ARA,97
12369,BKP,BXR,101
12369,BKP,DLN,107
12369,BKP,DDU,82
12369,BKP,BSB,82
12369,BKP,SLN,84
12369,BKP,MBLP,277
12369,BKP,NHH,82
12369,BKP,LBH,113
12369,BKP,LKO,74
12369,BKP,BE,99
12369,BKP,MB,106
12369,BKP,LRJ,102
12369,BKP,HW,105
12369,BKP,DDN,85
12369,PNBE,ARA,97
12369,PNBE,BXR,101
12369,PNBE,DLN,107
12369,PNBE,DDU,82
12369,PNBE,BSB,82
12369,PNBE,SLN,84
12369,PNBE,MBLP,277
12369,PNBE,NHH,82
12369,PNBE,LBH,113
12369,PNBE,LKO,74
12369,PNBE,BE,99
12369,PNBE,MB,106
12369,PNBE,LRJ,102
12369,PNBE,HW,105
12369,PNBE,DDN,85
12369,ARA,BXR,101
12369,ARA,DLN,107
12369,ARA,DDU,82
12369,ARA,BSB,82
12369,ARA,SLN,84
12369,ARA,MBLP,277
12369,ARA,NHH,82
12369,ARA,LBH,113
12369,ARA,LKO,74
12369,ARA,BE,99
12369,ARA,MB,106
12369,ARA,LRJ,102
12369,ARA,HW,105
12369,ARA,DDN,85
12369,BXR,DLN,107
12369,BXR,DDU,82
12369,BXR,BSB,82
12369,BXR,SLN,84
12369,BXR,MBLP,277
12369,BXR,NHH,82
12369,BXR,LBH,113
12369,BXR,LKO,74
12369,BXR,BE,99
12369,BXR,MB,106
12369,BXR,LRJ,102
12369,BXR,HW,105
12369,BXR,DDN,85
12369,DLN,DDU,82
12369,DLN,BSB,82
12369,DLN,SLN,84
12369,DLN,MBLP,277
12369,DLN,NHH,82
12369,DLN,LBH,113
12369,DLN,LKO,74
12369,DLN,BE,99
12369,DLN,MB,106
12369,DLN,LRJ,102
12369,DLN,HW,105
12369,DLN,DDN,85
12369,DDU,BSB,82
12369,DDU,SLN,84
12369,DDU,MBLP,277
12369,DDU,NHH,82
12369,DDU,LBH,113
12369,DDU,LKO,74
12369,DDU,BE,99
12369,DDU,MB,106
12369,DDU,LRJ,102
12369,DDU,HW,105
12369,DDU,DDN,85
12369,BSB,SLN,84
12369,BSB,MBLP,277
12369,BSB,NHH,82
12369,BSB,LBH,113
12369,BSB,LKO,74
12369,BSB,BE,99
12369,BSB,MB,106
12369,BSB,LRJ,102
12369,BSB,HW,105
12369,BSB,DDN,85
12369,SLN,MBLP,277
12369,SLN,NHH,82
12369,SLN,LBH,113
12369,SLN,LKO,74
12369,SLN,BE,99
12369,SLN,MB,106
12369,SLN,LRJ,102
12369,SLN,HW,105
12369,SLN,DDN,85
12369,MBLP,NHH,82
12369,MBLP,LBH,113
12369,MBLP,LKO,74
12369,MBLP,BE,99
12369,MBLP,MB,106
12369,MBLP,LRJ,102
12369,MBLP,HW,105
12369,MBLP,DDN,85
12369,NHH,LBH,113
12369,NHH,LKO,74
12369,NHH,BE,99
12369,NHH,MB,106
12369,NHH,LRJ,102
12369,NHH,HW,105
12369,NHH,DDN,85
12369,LBH,LKO,74
12369,LBH,BE,99
12369,LBH,MB,106
12369,LBH,LRJ,102
12369,LBH,HW,105
12369,LBH,DDN,85
12369,LKO,BE,99
12369,LKO,MB,106
12369,LKO,LRJ,102
12369,LKO,HW,105
12369,LKO,DDN,85
12369,BE,MB,106
12369,BE,LRJ,102
12369,BE,HW,105
12369,BE,DDN,85
12369,MB,LRJ,102
12369,MB,HW,105
12369,MB,DDN,85
12369,LRJ,HW,105
12369,LRJ,DDN,85
12369,HW,DDN,85
12381,HWH,BWN,19
12381,HWH,DGR,11
12381,HWH,ASN,14
12381,HWH,DHN,8
12381,HWH,PNME,13
12381,HWH,KQR,20
12381,HWH,GAYA,13
12381,HWH,RFJ,22
12381,HWH,AUBR,26
12381,HWH,DOS,31
12381,HWH,SSM,33
12381,HWH,BBU,40
12381,HWH,DDU,22
12381,HWH,BSB,30
12381,HWH,JNH,38
12381,HWH,PRYJ,65
12381,HWH,CNB,78
12381,HWH,ETW,104
12381,HWH,TDL,94
12381,HWH,ALJN,104
12381,HWH,NDLS,97
12381,BWN,DGR,11
12381,BWN,ASN,14
12381,BWN,DHN,8
12381,BWN,PNME,13
12381,BWN,KQR,20
12381,BWN,GAYA,13
12381,BWN,RFJ,22
12381,BWN,AUBR,26
12381,BWN,DOS,31
12381,BWN,SSM,33
12381,BWN,BBU,40
12381,BWN,DDU,22
12381,BWN,BSB,30
12381,BWN,JNH,38
12381,BWN,PRYJ,65
12381,BWN,CNB,78
12381,BWN,ETW,104
12381,BWN,TDL,94
12381,BWN,ALJN,104
12381,BWN,NDLS,97
12381,DGR,ASN,14
12381,DGR,DHN,8
12381,DGR,PNME,13
12381,DGR,KQR,20
12381,DGR,GAYA,13
12381,DGR,RFJ,22
12381,DGR,AUBR,26
12381,DGR,DOS,31
12381,DGR,SSM,33
12381,DGR,BBU,40
12381,DGR,DDU,22
12381,DGR,BSB,30
12381,DGR,JNH,38
12381,DGR,PRYJ,65
12381,DGR,CNB,78
12381,DGR,ETW,104
12381,DGR,TDL,94
12381,DGR,ALJN,104
12381,DGR,NDLS,97
12381,ASN,DHN,8
12381,ASN,PNME,13
12381,ASN,KQR,20
12381,ASN,GAYA,13
12381,ASN,RFJ,22
12381,ASN,AUBR,26
12381,ASN,DOS,31
12381,ASN,SSM,33
12381,ASN,BBU,40
12381,ASN,DDU,22
12381,ASN,BSB,30
12381,ASN,JNH,38
12381,ASN,PRYJ,65
12381,ASN,CNB,78
12381,ASN,ETW,104
12381,ASN,TDL,94
12381,ASN,ALJN,104
12381,ASN,NDLS,97
12381,DHN,PNME,13
12381,DHN,KQR,20
12381,DHN,GAYA,13
12381,DHN,RFJ,22
12381,DHN,AUBR,26
12381,DHN,DOS,31
12381,DHN,SSM,33
12381,DHN,BBU,40
12381,DHN,DDU,22
12381,DHN,BSB,30
12381,DHN,JNH,38
12381,DHN,PRYJ,65
12381,DHN,CNB,78
12381,DHN,ETW,104
12381,DHN,TDL,94
12381,DHN,ALJN,104
12381,DHN,NDLS,97
12381,PNME,KQR,20
12381,PNME,GAYA,13
12381,PNME,RFJ,22
12381,PNME,AUBR,26
12381,PNME,DOS,31
12381,PNME,SSM,33
12381,PNME,BBU,40
12381,PNME,DDU,22
12381,PNME,BSB,30
12381,PNME,JNH,38
12381,PNME,PRYJ,65
12381,PNME,CNB,78
12381,PNME,ETW,104
12381,PNME,TDL,94
12381,PNME,ALJN,104
12381,PNME,NDLS,97
12381,KQR,GAYA,13
12381,KQR,RFJ,22
12381,KQR,AUBR,26
12381,KQR,DOS,31
12381,KQR,SSM,33
12381,KQR,BBU,40
12381,KQR,DDU,22
12381,KQR,BSB,30
12381,KQR,JNH,38
12381,KQR,PRYJ,65
12381,KQR,CNB,78
12381,KQR,ETW,104
12381,KQR,TDL,94
12381,KQR,ALJN,104
12381,KQR,NDLS,97
12381,GAYA,RFJ,22
12381,GAYA,AUBR,26
12381,GAYA,DOS,31
12381,GAYA,SSM,33
12381,GAYA,BBU,40
12381,GAYA,DDU,22
12381,GAYA,BSB,30
12381,GAYA,JNH,38
12381,GAYA,PRYJ,65
12381,GAYA,CNB,78
12381,GAYA,ETW,104
12381,GAYA,TDL,94
12381,GAYA,ALJN,104
12381,GAYA,NDLS,97
12381,RFJ,AUBR,26
12381,RFJ,DOS,31
12381,RFJ,SSM,33
12381,RFJ,BBU,40
12381,RFJ,DDU,22
12381,RFJ,BSB,30
12381,RFJ,JNH,38
12381,RFJ,PRYJ,65
12381,RFJ,CNB,78
12381,RFJ,ETW,104
12381,RFJ,TDL,94
12381,RFJ,ALJN,104
12381,RFJ,NDLS,97
12381,AUBR,DOS,31
12381,AUBR,SSM,33
12381,AUBR,BBU,40
12381,AUBR,DDU,22
12381,AUBR,BSB,30
12381,AUBR,JNH,38
12381,AUBR,PRYJ,65
12381,AUBR,CNB,78
12381,AUBR,ETW,104
12381,AUBR,TDL,94
12381,AUBR,ALJN,104
12381,AUBR,NDLS,97
12381,DOS,SSM,33
12381,DOS,BBU,40
12381,DOS,DDU,22
12381,DOS,BSB,30
12381,DOS,JNH,38
12381,DOS,PRYJ,65
12381,DOS,CNB,78
12381,DOS,ETW,104
12381,DOS,TDL,94
12381,DOS,ALJN,104
12381,DOS,NDLS,97
12381,SSM,BBU,40
12381,SSM,DDU,22
12381,SSM,BSB,30
12381,SSM,JNH,38
12381,SSM,PRYJ,65
12381,SSM,CNB,78
12381,SSM,ETW,104
12381,SSM,TDL,94
12381,SSM,ALJN,104
12381,SSM,NDLS,97
12381,BBU,DDU,22
12381,BBU,BSB,30
12381,BBU,JNH,38
12381,BBU,PRYJ,65
12381,BBU,CNB,78
12381,BBU,ETW,104
12381,BBU,TDL,94
12381,BBU,ALJN,104
12381,BBU,NDLS,97
12381,DDU,BSB,30
12381,DDU,JNH,38
12381,DDU,PRYJ,65
12381,DDU,CNB,78
12381,DDU,ETW,104
12381,DDU,TDL,94
12381,DDU,ALJN,104
12381,DDU,NDLS,97
12381,BSB,JNH,38
12381,BSB,PRYJ,65
12381,BSB,CNB,78
12381,BSB,ETW,104
12381,BSB,TDL,94
12381,BSB,ALJN,104
12381,BSB,NDLS,97
12381,JNH,PRYJ,65
12381,JNH,CNB,78
12381,JNH,ETW,104
12381,JNH,TDL,94
12381,JNH,ALJN,104
12381,JNH,NDLS,97
12381,PRYJ,CNB,78
12381,PRYJ,ETW,104
12381,PRYJ,TDL,94
12381,PRYJ,ALJN,104
12381,PRYJ,NDLS,97
12381,CNB,ETW,104
12381,CNB,TDL,94
12381,CNB,ALJN,104
12381,CNB,NDLS,97
12381,ETW,TDL,94
12381,ETW,ALJN,104
12381,ETW,NDLS,97
12381,TDL,ALJN,104
12381,TDL,NDLS,97
12381,ALJN,NDLS,97
12382,NDLS,ALJN,26
12382,NDLS,TDL,22
12382,NDLS,ETW,30
12382,NDLS,CNB,39
12382,NDLS,PRYJ,39
12382,NDLS,JNH,60
12382,NDLS,BSB,44
12382,NDLS,DDU,30
12382,NDLS,BBU,39
12382,NDLS,SSM,44
12382,NDLS,DOS,46
12382,NDLS,AUBR,49
12382,NDLS,RFJ,52
12382,NDLS,GAYA,51
12382,NDLS,KQR,52
12382,NDLS,PNME,60
12382,NDLS,DHN,54
12382,NDLS,ASN,44
12382,NDLS,DGR,54
12382,NDLS,BWN,42
12382,NDLS,HWH,28
12382,ALJN,TDL,22
12382,ALJN,ETW,30
12382,ALJN,CNB,39
12382,ALJN,PRYJ,39
12382,ALJN,JNH,60
12382,ALJN,BSB,44
12382,ALJN,DDU,30
12382,ALJN,BBU,39
12382,ALJN,SSM,44
12382,ALJN,DOS,46
12382,ALJN,AUBR,49
12382,ALJN,RFJ,52
12382,ALJN,GAYA,51
12382,ALJN,KQR,52
12382,ALJN,PNME,60
12382,ALJN,DHN,54
12382,ALJN,ASN,44
12382,ALJN,DGR,54
12382,ALJN,BWN,42
12382,ALJN,HWH,28
12382,TDL,ETW,30
12382,TDL,CNB,39
12382,TDL,PRYJ,39
12382,TDL,JNH,60
12382,TDL,BSB,44
12382,TDL,DDU,30
12382,TDL,BBU,39
12382,TDL,SSM,44
12382,TDL,DOS,46
12382,TDL,AUBR,49
12382,TDL,RFJ,52
12382,TDL,GAYA,51
12382,TDL,KQR,52
12382,TDL,PNME,60
12382,TDL,DHN,54
12382,TDL,ASN,44
12382,TDL,DGR,54
12382,TDL,BWN,42
12382,TDL,HWH,28
12382,ETW,CNB,39
12382,ETW,PRYJ,39
12382,ETW,JNH,60
12382,ETW,BSB,44
12382,ETW,DDU,30
12382,ETW,BBU,39
12382,ETW,SSM,44
12382,ETW,DOS,46
12382,ETW,AUBR,49
12382,ETW,RFJ,52
12382,ETW,GAYA,51
12382,ETW,KQR,52
12382,ETW,PNME,60
12382,ETW,DHN,54
12382,ETW,ASN,44
12382,ETW,DGR,54
12382,ETW,BWN,42
12382,ETW,HWH,28
12382,CNB,PRYJ,39
12382,CNB,JNH,60
12382,CNB,BSB,44
12382,CNB,DDU,30
12382,CNB,BBU,39
12382,CNB,SSM,44
12382,CNB,DOS,46
12382,CNB,AUBR,49
12382,CNB,RFJ,52
12382,CNB,GAYA,51
12382,CNB,KQR,52
12382,CNB,PNME,60
12382,CNB,DHN,54
12382,CNB,ASN,44
12382,CNB,DGR,54
12382,CNB,BWN,42
12382,CNB,HWH,28
12382,PRYJ,JNH,60
12382,PRYJ,BSB,44
12382,PRYJ,DDU,30
12382,PRYJ,BBU,39
12382,PRYJ,SSM,44
12382,PRYJ,DOS,46
12382,PRYJ,AUBR,49
12382,PRYJ,RFJ,52
12382,PRYJ,GAYA,51
12382,PRYJ,KQR,52
12382,PRYJ,PNME,60
12382,PRYJ,DHN,54
12382,PRYJ,ASN,44
12382,PRYJ,DGR,54
12382,PRYJ,BWN,42
12382,PRYJ,HWH,28
12382,JNH,BSB,44
12382,JNH,DDU,30
12382,JNH,BBU,39
12382,JNH,SSM,44
12382,JNH,DOS,46
12382,JNH,AUBR,49
12382,JNH,RFJ,52
12382,JNH,GAYA,51
12382,JNH,KQR,52
12382,JNH,PNME,60
12382,JNH,DHN,54
12382,JNH,ASN,44
12382,JNH,DGR,54
12382,JNH,BWN,42
12382,JNH,HWH,28
12382,BSB,DDU,30
12382,BSB,BBU,39
12382,BSB,SSM,44
12382,BSB,DOS,46
12382,BSB,AUBR,49
12382,BSB,RFJ,52
12382,BSB,GAYA,51
12382,BSB,KQR,52
12382,BSB,PNME,60
12382,BSB,DHN,54
12382,BSB,ASN,44
12382,BSB,DGR,54
12382,BSB,BWN,42
12382,BSB,HWH,28
12382,DDU,BBU,39
12382,DDU,SSM,44
12382,DDU,DOS,46
12382,DDU,AUBR,49
12382,DDU,RFJ,52
12382,DDU,GAYA,51
12382,DDU,KQR,52
12382,DDU,PNME,60
12382,DDU,DHN,54
12382,DDU,ASN,44
12382,DDU,DGR,54
12382,DDU,BWN,42
12382,DDU,HWH,28
12382,BBU,SSM,44
12382,BBU,DOS,46
12382,BBU,AUBR,49
12382,BBU,RFJ,52
12382,BBU,GAYA,51
12382,BBU,KQR,52
12382,BBU,PNME,60
12382,BBU,DHN,54
12382,BBU,ASN,44
12382,BBU,DGR,54
12382,BBU,BWN,42
12382,BBU,HWH,28
12382,SSM,DOS,46
12382,SSM,AUBR,49
12382,SSM,RFJ,52
12382,SSM,GAYA,51
12382,SSM,KQR,52
12382,SSM,PNME,60
12382,SSM,DHN,54
12382,SSM,ASN,44
12382,SSM,DGR,54
12382,SSM,BWN,42
12382,SSM,HWH,28
12382,DOS,AUBR,49
12382,DOS,RFJ,52
12382,DOS,GAYA,51
12382,DOS,KQR,52
12382,DOS,PNME,60
12382,DOS,DHN,54
12382,DOS,ASN,44
12382,DOS,DGR,54
12382,DOS,BWN,42
12382,DOS,HWH,28
12382,AUBR,RFJ,52
12382,AUBR,GAYA,51
12382,AUBR,KQR,52
12382,AUBR,PNME,60
12382,AUBR,DHN,54
12382,AUBR,ASN,44
12382,AUBR,DGR,54
12382,AUBR,BWN,42
12382,AUBR,HWH,28
12382,RFJ,GAYA,51
12382,RFJ,KQR,52
12382,RFJ,PNME,60
12382,RFJ,DHN,54
12382,RFJ,ASN,44
12382,RFJ,DGR,54
12382,RFJ,BWN,42
12382,RFJ,HWH,28
12382,GAYA,KQR,52
12382,GAYA,PNME,60
12382,GAYA,DHN,54
12382,GAYA,ASN,44
12382,GAYA,DGR,54
12382,GAYA,BWN,42
12382,GAYA,HWH,28
12382,KQR,PNME,60
12382,KQR,DHN,54
12382,KQR,ASN,44
12382,KQR,DGR,54
12382,KQR,BWN,42
12382,KQR,HWH,28
12382,PNME,DHN,54
12382,PNME,ASN,44
12382,PNME,DGR,54
12382,PNME,BWN,42
12382,PNME,HWH,28
12382,DHN,ASN,44
12382,DHN,DGR,54
12382,DHN,BWN,42
12382,DHN,HWH,28
12382,ASN,DGR,54
12382,ASN,BWN,42
12382,ASN,HWH,28
12382,DGR,BWN,42
12382,DGR,HWH,28
12382,BWN,HWH,28
12391,RGD,NLD,10
12391,RGD,POE,12
12391,RGD,BEHS,11
12391,RGD,WENA,14
12391,RGD,HRT,26
12391,RGD,BKP,26
12391,RGD,KOO,33
12391,RGD,FUT,36
12391,RGD,PNC,35
12391,RGD,RJPB,36
12391,RGD,PNBE,30
12391,RGD,PWS,31
12391,RGD,DNR,32
12391,RGD,BTA,37
12391,RGD,ARA,38
12391,RGD,BEA,43
12391,RGD,DURE,47
12391,RGD,BXR,44
12391,RGD,GMR,50
12391,RGD,DLN,52
12391,RGD,DDU,24
12391,RGD,BSB,46
12391,RGD,JOP,61
12391,RGD,SLN,66
12391,RGD,MFKA,68
12391,RGD,MBLP,69
12391,RGD,NHH,71
12391,RGD,LKO,47
12391,RGD,SPN,52
12391,RGD,BE,57
12391,RGD,MB,55
12391,RGD,GZB,66
12391,RGD,NDLS,64
12391,NLD,POE,12
12391,NLD,BEHS,11
12391,NLD,WENA,14
12391,NLD,HRT,26
12391,NLD,BKP,26
12391,NLD,KOO,33
12391,NLD,FUT,36
12391,NLD,PNC,35
12391,NLD,RJPB,36
12391,NLD,PNBE,30
12391,NLD,PWS,31
12391,NLD,DNR,32
12391,NLD,BTA,37
12391,NLD,ARA,38
12391,NLD,BEA,43
12391,NLD,DURE,47
12391,NLD,BXR,44
12391,NLD,GMR,50
12391,NLD,DLN,52
12391,NLD,DDU,24
12391,NLD,BSB,46
12391,NLD,JOP,61
12391,NLD,SLN,66
12391,NLD,MFKA,68
12391,NLD,MBLP,69
12391,NLD,NHH,71
12391,NLD,LKO,47
12391,NLD,SPN,52
12391,NLD,BE,57
12391,NLD,MB,55
12391,NLD,GZB,66
12391,NLD,NDLS,64
12391,POE,BEHS,11
12391,POE,WENA,14
12391,POE,HRT,26
12391,POE,BKP,26
12391,POE,KOO,33
12391,POE,FUT,36
12391,POE,PNC,35
12391,POE,RJPB,36
12391,POE,PNBE,30
12391,POE,PWS,31
12391,POE,DNR,32
12391,POE,BTA,37
12391,POE,ARA,38
12391,POE,BEA,43
12391,POE,DURE,47
12391,POE,BXR,44
12391,POE,GMR,50
12391,POE,DLN,52
12391,POE,DDU,24
12391,POE,BSB,46
12391,POE,JOP,61
12391,POE,SLN,66
12391,POE,MFKA,68
12391,POE,MBLP,69
12391,POE,NHH,71
12391,POE,LKO,47
12391,POE,SPN,52
12391,POE,BE,57
12391,POE,MB,55
12391,POE,GZB,66
12391,POE,NDLS,64
12391,BEHS,WENA,14
12391,BEHS,HRT,26
12391,BEHS,BKP,26
12391,BEHS,KOO,33
12391,BEHS,FUT,36
12391,BEHS,PNC,35
12391,BEHS,RJPB,36
12391,BEHS,PNBE,30
12391,BEHS,PWS,31
12391,BEHS,DNR,32
